Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,geometry
06037134522,91303,Los Angeles,Los Angeles,4167,55.01404343,92.54916793,0.060311,82.47666459,11.32227028,58.17050404,0.262608074,72.1219664,0.0,0.0,506.4233297,51.73793448,1012.14744,58.675,726.638249,83.12726364,57.66657142,62.52047889,0.0,0.0,9.0,43.84858044,0.235,40.92653872,4.0,43.78412432,9.0,88.9347079,53.56874776,6.540733462,79.31549471,86.35,88.24775673,5.37,61.40620991,18.41,82.35294118,31.0,81.33383953,22.7,89.93097848,57.5,89.66080402,7.1,68.40187402,33.3,94.82889734,81.08345731,8.410989952,93.57034796,15.4788,77.3938,7.1274,77.4658,13.1269,4.2717,0.0,2.9518,3132.06103493,615281.895561,2.1838,"POLYGON ((129214.0438000001 -422910.4315999998, 128465.70919999853 -422923.0220999997, 128451.92069999874 -422116.9972000001, 129221.4701000005 -422104.2039999999, 129229.76799999923 -422615.27049999963, 129212.10830000043 -422717.2810000004, 129214.0438000001 -422910.4315999998))"
06037301206,91202,Los Angeles,Glendale,5281,39.43651568,74.02924861,0.05605125,74.10080896,11.80183487,69.70752956,0.281132638,74.32482887,0.0,0.0,1297.478332,69.96749187,741.6951243,39.6375,685.6342137,76.04595979,52.48751642,55.05986137,36.0,91.04143337,8.5,42.07205711,0.305,50.45665122,6.0,58.69382612,3.2,64.39862543,58.68117125,7.164959354,89.02302427,30.96,26.73230309,2.02,2.040030793,16.84,75.36141575,14.3,53.87243736,25.4,92.71890648,36.8,64.3718593,5.7,53.8912025,31.1,92.19264892,53.0603304,5.504080865,54.81593545,8.6347,73.7739,17.5914,8.1613,74.0579,3.0297,0.0,1.1361,4074.69584532,822077.714813,13.6148,"POLYGON ((159956.36300000176 -426613.233, 160040.72899999842 -427024.6392999999, 159315.2039999999 -426969.65440000035, 159116.63749999925 -426917.23699999973, 158907.49080000073 -426815.29729999974, 158432.87730000168 -426428.56259999983, 158493.3563000001 -426163.7123999996, 159929.3548000008 -426481.52919999976, 159956.36300000176 -426613.233))"
06037301205,91202,Los Angeles,Glendale,2106,21.07205133,40.10337872,0.05679963,75.12134412,11.76547567,68.40074673,0.072954625,27.11885501,0.0,0.0,1242.116007,69.31732933,397.9806897,14.0,685.6342137,76.04595979,65.52575631,73.58538122,36.0,91.04143337,4.75,28.07570978,0.075,10.15221707,6.0,58.69382612,0.95,26.73539519,47.94570679,5.854161275,64.82887368,30.96,26.73230309,2.96,8.788811907,16.84,75.36141575,2.8,9.73171349,10.2,62.66071187,7.5,5.087939698,7.1,68.40187402,10.6,16.31178707,34.69982441,3.599499628,26.95410993,9.5442,69.943,20.5128,11.491,72.6971,1.377,0.0,2.8015,3896.46527766,774362.179468,11.6334,"POLYGON ((159819.42709999904 -425926.0719999997, 159929.3548000008 -426481.52919999976, 158493.3563000001 -426163.7123999996, 158624.5375000015 -425593.43319999985, 159444.05029999837 -425773.2558000004, 159649.39790000021 -425865.0443000002, 159821.62099999934 -425889.7474999996, 159819.42709999904 -425926.0719999997))"
06037300301,91214,Los Angeles,Glendale,6024,12.07431639,18.15431165,0.06350576,91.05164904,11.111859,55.89296826,0.047016935,16.75171126,0.0,0.0,844.4743245,61.2028007,386.3383745,13.275,886.4492075,97.15249157,50.54149798,52.32514178,0.0,0.0,18.0,65.31628756,0.185,31.38318994,2.0,23.87652247,0.2,9.667812142,40.98723436,5.004533174,45.66272558,24.32,15.34147557,3.94,25.21170131,9.62,26.40827517,5.2,22.22222222,8.7,56.3134389,11.5,13.51758794,2.9,15.83810515,9.8,13.09252218,23.25862965,2.412675862,11.28340898,9.3792,70.8333,19.7875,8.2503,64.243,0.3486,0.0,5.5943,12739.5618636,6173773.36492,21.5637,"POLYGON ((161757.8392000012 -416678.17420000024, 161760.73919999972 -417311.87689999957, 161734.59369999915 -417302.70689999964, 161702.4477000013 -417387.30730000045, 161594.3473000005 -417339.70490000024, 161560.4026999995 -417381.9472000003, 161531.16319999844 -417479.36569999997, 161502.8359999992 -417466.79530000035, 161440.1405000016 -417603.1169999996, 161396.88500000164 -417585.2736999998, 161378.18560000136 -417630.1185999997, 161301.58549999818 -417607.3426000001, 161319.67500000075 -419209.74260000046, 159696.4279000014 -418042.2248999998, 159679.54659999907 -417220.0234000003, 159619.96310000122 -417220.66920000035, 159615.6132999994 -416887.05989999976, 159743.26110000163 -416941.76400000043, 159742.00620000064 -416707.0833999999, 160549.1750999987 -416704.92619999964, 160501.23519999906 -415049.66029999964, 161336.00939999893 -415029.60819999967, 162138.8610999994 -415031.15419999976, 162178.15850000083 -416675.4801000003, 161757.8392000012 -416678.17420000024))"
06037501002,90606,Los Angeles,West Whittier-Los Nietos,5013,35.51657617,68.41906203,0.05022962,62.5264468,12.02689931,79.87554449,0.196727826,61.49346609,0.0,0.0,2684.098328,83.48337084,557.9497792,25.375,822.7537678,95.36655427,68.44306613,77.06364209,4.7,41.28406122,5.0,30.88162045,1.47,90.03309067,3.0,33.15833683,0.0,0.0,53.45580933,6.526943701,79.02924704,57.32,65.80259222,5.76,70.15653066,21.35,91.88683948,11.8,47.77271577,3.7,29.530383,13.4,18.17839196,4.0,30.88235294,11.0,18.46641318,52.45735275,5.441532484,53.97125567,12.2282,77.1394,10.6324,84.9192,12.3678,0.5187,0.2992,0.5785,5066.16147899,1467388.12231,1.3166,"POLYGON ((179337.07620000094 -447015.1191999996, 179238.77600000054 -447162.0220999997, 178773.64889999852 -446786.1124, 178624.37209999934 -446640.93819999974, 178205.47419999912 -446290.4589999998, 178862.24049999937 -445457.64109999966, 180028.94959999993 -446372.76690000016, 179847.66970000044 -446393.6871999996, 179802.88219999894 -446427.1130999997, 179674.73330000043 -446578.0739000002, 179458.4664000012 -446881.0549999997, 179438.4134999998 -446885.7926000003, 179337.07620000094 -447015.1191999996))"
06037501001,90606,Los Angeles,West Whittier-Los Nietos,3046,43.93876918,80.73625819,0.05022962,62.5264468,12.00941574,78.75544493,0.614783998,93.29184816,0.0,0.0,2724.339702,83.59589897,3764.093554,98.375,821.0835388,95.27913076,71.0185431,80.32766226,0.0,0.0,0.0,0.0,0.01,1.800132363,3.0,33.15833683,0.0,0.0,51.67651727,6.309692494,74.6981954,60.7,69.81555334,5.67,68.41159867,22.6,94.35443669,30.5,80.76436345,12.0,68.65611043,31.8,56.67085427,3.3,21.1087975,18.5,56.4765526,67.13126594,6.963694224,76.14725164,11.6218,75.0492,13.329,92.3835,6.172,0.0,0.6894,0.2298,3910.2735791,882124.282531,0.5253,"POLYGON ((178583.73470000178 -445812.909, 178205.47419999912 -446290.4589999998, 177822.39229999855 -445990.82079999987, 177688.61710000038 -445924.9726999998, 177984.17489999905 -445051.7220999999, 178047.63149999827 -444809.34949999955, 178311.19090000167 -445041.29789999966, 178862.24049999937 -445457.64109999966, 178583.73470000178 -445812.909))"
06037500404,90660,Los Angeles,Pico Rivera,4551,45.43150079,82.48865356,0.05219839,66.80771624,11.90846846,73.51586808,0.522530946,90.70317362,0.0,0.0,2842.550049,84.09602401,1347.058196,73.75,624.5926781,69.90133633,61.3351511,67.62444865,2.2,26.07316163,0.0,0.0,0.25,43.29583058,6.0,58.69382612,6.8,81.62657503,57.84584013,7.06296559,87.46733043,60.9,70.17696909,6.07,76.63587375,21.31,91.7996012,22.0,68.24854467,7.5,51.10299093,25.6,45.52763819,4.7,40.60385216,10.7,16.92015209,62.00905848,6.432354825,68.69641957,8.196,74.9725,16.8315,82.1358,9.2727,0.5274,0.0,1.7798,4456.74387729,1192609.05078,6.2843,"POLYGON ((178190.67700000107 -443537.2220999999, 177265.43310000002 -443213.73390000034, 177444.82499999925 -442473.6349999998, 177489.78299999982 -442371.76159999985, 177566.10759999976 -442267.80950000044, 177780.28220000118 -442105.6953999996, 178253.64189999923 -442042.37150000036, 178141.52629999816 -442280.08469999954, 178239.68789999932 -442464.1458999999, 178290.06899999827 -442479.3184000002, 178519.5496999994 -442914.2154000001, 178402.02809999883 -443054.62870000023, 178344.9690000005 -443228.8679999998, 178213.86320000142 -443460.3091000002, 178190.67700000107 -443537.2220999999))"
06037481606,91803,Los Angeles,Alhambra,5013,35.77677693,68.82249117,0.05334987,69.32171749,11.964271,76.47790915,0.687681195,95.09645302,0.0,0.0,1681.765706,75.58139535,994.8122205,57.5375,797.8819247,93.5181716,72.0402615,81.52488973,8.5,54.25531915,8.9,42.78598705,0.12,20.31767042,0.0,0.0,0.2,9.667812142,54.22328894,6.62065281,80.75917859,30.58,25.95962114,5.31,60.05901976,8.32,15.66550349,17.2,60.14932928,31.7,96.33238598,42.7,73.00251256,4.8,41.8401874,25.0,80.13941698,52.09374062,5.403814088,53.60564801,9.7746,73.2496,16.9759,23.9976,2.7129,5.5655,0.0,0.0,4521.37146079,860978.304598,67.7239,"POLYGON ((172637.37220000103 -435650.8048999999, 172641.25730000064 -435786.8683000002, 173783.41110000014 -435688.47310000006, 173798.40450000018 -436215.5377000002, 172177.16919999942 -436272.66889999993, 172158.33619999886 -435662.79679999966, 172637.37220000103 -435650.8048999999))"
06037500403,90660,Los Angeles,Pico Rivera,3829,44.73368266,81.68179526,0.05168937,65.68761668,11.96047611,76.25388923,0.56731232,91.96017424,1.759193955,46.62068966,2744.76001,83.70842711,4363.673229,99.225,750.9506144,85.46272012,66.62410135,74.84562067,18.0,79.69391564,0.0,0.0,0.325,53.51422899,6.0,58.69382612,9.75,90.1489118,70.78373698,8.642680225,98.74299938,53.1,60.36889332,3.07,9.930715935,18.97,84.07278166,19.8,64.51531258,4.5,34.64609555,22.3,39.20854271,3.8,28.20145757,23.3,75.10773131,49.89664579,5.175903943,50.18910741,8.8796,74.7976,16.3228,86.0538,5.3016,0.0,0.6007,0.2612,8985.71829562,2246123.40672,7.7827,"POLYGON ((178429.8403000012 -444247.2882000003, 178423.94810000062 -444266.4908999996, 178379.94159999862 -444260.8415999999, 178376.48530000076 -444372.41220000014, 178428.18349999934 -444451.68340000045, 178442.91330000013 -444535.14690000005, 178472.2848000005 -444548.0837000003, 178469.74909999967 -444564.2224000003, 178303.7426000014 -444493.9364, 178198.38809999824 -444843.0059000002, 178225.8137000017 -444855.65020000003, 178176.1224000007 -444925.0033, 178047.63149999827 -444809.34949999955, 178102.69940000027 -444677.20380000025, 178201.20320000127 -444350.1305999998, 178322.00250000134 -443784.2893000003, 178381.9941000007 -443604.1113, 178189.8018000014 -443540.12540000025, 178213.86320000142 -443460.3091000002, 178344.9690000005 -443228.8679999998, 178402.02809999883 -443054.62870000023, 178519.5496999994 -442914.2154000001, 178290.06899999827 -442479.3184000002, 178239.68789999932 -442464.1458999999, 178141.52629999816 -442280.08469999954, 178253.64189999923 -442042.37150000036, 179226.84180000052 -441901.45770000014, 179497.39180000126 -442075.87289999984, 179669.43039999902 -442122.1596999997, 179615.19350000098 -442153.22860000003, 179573.4226000011 -442229.0862999996, 179518.59970000014 -442263.16220000014, 179288.05640000105 -442323.91509999987, 179233.6737000011 -442375.06599999964, 179225.78339999914 -442413.8373999996, 179336.67390000075 -442487.45490000024, 179524.81679999828 -442647.4687000001, 179418.71079999954 -442744.3929000003, 179510.15249999985 -442910.0491000004, 179480.88969999924 -443096.04169999994, 179437.4807999991 -443227.5159999998, 179356.87110000104 -443356.2017000001, 178693.00820000097 -444034.67540000007, 178574.55150000006 -444225.03390000015, 178429.8403000012 -444247.2882000003))"
06037433101,91731,Los Angeles,El Monte,2464,76.2636142,99.78567827,0.05605125,74.10080896,11.94103408,75.20846297,0.354986537,81.64281269,0.599598535,39.65517241,2118.801005,80.29507377,2834.65939,94.9875,842.5509654,96.22830024,78.01730395,87.47321991,23.4,84.80776409,60.8,92.66146439,0.42,63.07081403,3.0,33.15833683,2.5,59.17525773,74.65752172,9.115668573,99.50217797,60.57,69.64107677,7.07,90.59532974,15.27,68.19541376,42.7,92.0020248,35.6,97.73988361,43.5,74.04522613,8.1,76.05413847,27.5,85.95690748,80.65178809,8.366211824,93.15431165,7.4675,69.8864,22.6461,48.2955,2.4351,0.1623,0.1623,0.5276,7813.96932848,1561428.91436,48.4172,"POLYGON ((180215.7408999987 -436527.85649999976, 180112.11829999834 -436754.78369999956, 180220.56670000032 -436802.48000000045, 180165.39220000058 -436929.77109999955, 180185.86470000073 -436991.3728, 180191.49709999934 -437220.04360000044, 180280.53489999846 -437203.67459999956, 180282.69449999928 -437353.3065999998, 179870.90190000087 -437362.4469999997, 179862.33669999987 -436963.74459999986, 179675.86089999974 -436955.92569999956, 179298.03400000185 -436729.3415999999, 179289.46660000086 -436703.22109999973, 179083.90680000186 -436782.1030000001, 178918.67700000107 -436873.9134999998, 178745.0934999995 -437004.39240000024, 178355.7212000005 -437378.81680000015, 178164.32090000063 -437383.3817999996, 178245.83089999855 -437264.66619999986, 178260.49300000072 -437164.0658, 178235.53599999845 -437067.4900000002, 178261.1334999986 -437064.08380000014, 178304.50169999897 -437135.3197999997, 178349.40100000054 -437100.45299999975, 177927.10220000148 -436628.6217, 177866.72989999875 -436488.16110000014, 177857.04199999943 -436343.11930000037, 179440.07310000062 -436290.37930000015, 179438.9189000018 -436261.11099999957, 179604.5450000018 -436252.38659999985, 179734.96189999953 -436268.9035, 179838.87460000068 -436302.93939999957, 180023.69449999928 -436401.4386, 179996.07079999894 -436418.42819999997, 180215.7408999987 -436527.85649999976))"
06037911001,93544,Los Angeles,Unincorporated Los Angeles County area,3926,25.69693943,50.31517902,0.06604873,95.30802738,8.595110887,25.82451773,0.007003578,2.899813317,355.8704721,83.89655172,552.7906852,53.50087522,269.394891,6.725,629.4003341,70.57574622,53.88500662,57.07624449,1.0,17.07726764,2.0,14.31180475,0.0,0.0,0.0,0.0,0.25,11.59221077,35.84931688,4.377194471,31.35034225,51.72,58.64905284,3.94,25.21170131,12.98,53.71385842,21.7,67.60313845,-999.0,-999.0,38.7,67.17336683,10.5,88.07912546,16.5,46.46387833,56.59404073,5.870641481,60.36308623,7.8961,65.8686,26.2354,42.8171,48.7264,4.4575,0.0,2.6999,107851.964174,374200166.96,1.299,"POLYGON ((209904.58579999954 -381172.00930000003, 210742.810899999 -381693.17179999966, 214630.95320000127 -381600.72190000024, 214631.84329999983 -381629.3431000002, 214599.19929999858 -381622.8216000004, 214696.82030000165 -384863.8214999996, 214720.76060000062 -386209.30480000004, 214737.38540000096 -386339.7818999998, 214727.10190000013 -386778.65770000033, 214788.71550000086 -388155.04949999973, 214941.04089999944 -393279.6815999998, 215508.71609999985 -399431.6956000002, 215197.5753000006 -399454.483, 215187.84329999983 -398658.49789999984, 213587.20230000094 -398685.6793999998, 213509.2087999992 -396606.81989999954, 213514.07039999962 -396280.23419999983, 210040.5614 -396374.3569, 205423.88280000165 -396466.27049999963, 205417.31760000065 -396628.2675999999, 205202.7377000004 -396633.76999999955, 205197.69640000165 -396681.176, 205171.96119999886 -396634.3841000004, 195682.40740000084 -396854.42870000005, 195672.13109999895 -396658.8554999996, 195396.83509999886 -396645.2781999996, 194947.01429999992 -396673.11840000004, 194711.71590000018 -396705.466, 193973.4941000007 -396692.6348000001, 193941.2093999982 -396703.8987999996, 193758.48440000042 -397281.83220000006, 193255.71990000084 -396714.69629999995, 193069.70690000057 -396706.83389999997, 191406.0716000013 -396739.7803999996, 190948.92909999937 -396798.7653999999, 190934.64649999887 -396310.7938000001, 190853.0795999989 -396266.62799999956, 190805.75310000032 -396187.0795, 189343.20389999822 -396202.5722000003, 189303.76889999956 -395394.68819999974, 188162.05409999937 -395447.95969999954, 186875.70820000023 -395480.5434999997, 186823.2692000009 -395524.84729999956, 186774.3198999986 -395461.9617999997, 186751.75950000063 -395502.6272999998, 186708.0201999992 -395494.1303000003, 186648.06450000033 -395513.6194000002, 186621.08350000158 -395558.15330000035, 186549.45919999853 -395599.2034999998, 186554.26779999956 -395523.39919999987, 186467.13540000096 -395466.7690000003, 186398.61360000074 -395498.2056999998, 186380.9026999995 -395550.8651999999, 186334.36879999936 -395519.1163999997, 186322.0438000001 -395488.52240000013, 186274.81920000166 -395493.19570000004, 186250.49540000036 -395391.37490000017, 186177.94310000166 -395449.2028999999, 186194.76370000094 -395496.68369999994, 185961.53200000152 -395500.5575000001, 185867.45380000025 -392011.26669999957, 184437.8691000007 -392043.8945000004, 184354.4763999991 -388914.14470000006, 184333.997299999 -388922.6819000002, 184326.36129999906 -388900.3097000001, 184347.8951999992 -388867.8841000004, 184295.60489999875 -388835.4682, 184302.59699999914 -388823.1096000001, 180823.59099999815 -388905.86930000037, 180772.16420000046 -388812.6952999998, 180706.43549999967 -388601.1545000002, 180694.51359999925 -388522.2559000002, 180708.9226000011 -388420.27660000045, 180785.04030000046 -388155.28139999975, 181217.0636 -387888.5405000001, 181249.79919999838 -387851.3378999997, 181468.0936000012 -387704.70079999976, 181486.85090000182 -387666.4567999998, 181475.88199999928 -387576.32710000034, 181530.99179999903 -387498.3616000004, 181659.3033999987 -387483.58380000014, 181808.4985000007 -387418.1930999998, 181876.2050999999 -387446.7494999999, 181989.93829999864 -387393.41949999984, 182416.21770000085 -387399.1447999999, 182663.08549999818 -387443.02990000043, 182920.43989999965 -387413.53450000007, 183028.88709999993 -387440.8923000004, 183147.9679000005 -387362.79119999986, 183261.2963999994 -387181.6847000001, 183326.46310000122 -387207.1752000004, 183344.23809999973 -387179.38210000005, 183420.44249999896 -387166.6752000004, 183445.28929999843 -387143.39499999955, 183432.9572999999 -387128.89109999966, 183426.15480000153 -386423.14240000024, 187249.8724000007 -386326.69020000007, 189095.122299999 -386303.53699999955, 189320.2490000017 -386377.1235999996, 189441.32239999995 -386469.5111999996, 190375.73149999976 -387685.63329999987, 190478.4989 -387791.8384999996, 190575.26080000028 -387850.1076999996, 190645.71440000087 -387872.5417999998, 195041.08350000158 -387794.76889999956, 198678.38280000165 -387750.76829999965, 198570.58940000087 -383709.5164000001, 198571.0934999995 -383574.84520000033, 198593.13870000094 -383467.2133999998, 198565.9177000001 -383444.6331000002, 198563.93829999864 -383422.25349999964, 198532.78680000082 -381989.65469999984, 203293.34090000018 -381880.8702999996, 203372.40509999916 -381856.0409000004, 205198.78720000014 -381811.4632000001, 205882.7248999998 -381678.83719999995, 208284.0795999989 -381161.46920000017, 209904.58579999954 -381172.00930000003))"
06037910813,91390,Los Angeles,Agua Dulce,4080,10.23623514,13.57791225,0.06473142,93.85189795,9.340705171,42.50155569,0.01190207,4.505289359,0.0,0.0,514.2649789,52.11302826,3855.106708,98.5,641.2859878,71.53740477,26.65236666,19.94959042,6.0,46.0806271,0.0,0.0,0.0,0.0,1.0,12.45275094,0.0,0.0,35.81545574,4.373060032,31.20099564,20.94,10.2442672,2.45,4.080061586,10.72,35.7552343,9.9,41.59706403,1.8,14.27798078,13.6,18.70603015,4.4,36.4393545,13.6,31.16603295,22.56524009,2.340748828,10.46394352,9.6078,72.1569,18.2353,20.9314,74.3137,0.1225,0.0,1.9118,50744.1561758,82542005.7379,2.7206,"POLYGON ((159681.6286999993 -382194.5036000004, 159777.9979000017 -382216.71050000004, 159869.4001000002 -382203.26379999984, 160032.20899999887 -382226.46609999985, 160079.4092000015 -382268.7785, 160091.10280000046 -382300.9769000001, 160135.43299999833 -382321.9177000001, 160157.62110000104 -382361.02699999977, 160170.36730000004 -382440.38320000004, 160271.29630000144 -382505.68180000037, 160335.76099999994 -382593.5197999999, 160520.1612999998 -382717.3298000004, 160542.60770000145 -382765.31379999965, 160629.84259999916 -382789.2340000002, 160687.1774000004 -382823.5853000004, 160736.37939999998 -382815.01659999974, 160775.6052000001 -382777.9927000003, 160799.44860000163 -382787.3202999998, 160807.2701999992 -382813.37289999984, 160782.27050000057 -382865.5636, 160802.23680000007 -382918.2549999999, 160796.65049999952 -382953.5469000004, 160720.49810000136 -382973.38159999996, 160710.89609999955 -382989.98790000007, 160715.66160000116 -383098.9068, 160757.44040000066 -383145.3117000004, 160736.79800000042 -383204.9698999999, 160762.94949999824 -383314.2703, 160720.25189999864 -383386.99069999997, 160731.09849999845 -383447.6207999997, 160756.1163999997 -383480.68180000037, 160707.61169999838 -383507.33139999956, 160620.6640000008 -383593.7452999996, 160733.0362999998 -383746.07629999984, 160650.3324000016 -383774.2455000002, 160615.49670000002 -383815.7385999998, 160427.59209999815 -383786.7937000003, 160391.25950000063 -383806.88960000034, 160417.60869999975 -383847.4752000002, 160441.95749999955 -383953.7011000002, 160488.13439999893 -384009.5722000003, 160433.7489 -384085.7253999999, 160454.00470000133 -384159.0582999997, 160375.06269999966 -384152.63320000004, 160295.7063000016 -384168.5267000003, 160248.94509999827 -384225.33440000005, 160241.84540000185 -384268.31269999966, 160310.71350000054 -384330.5377000002, 160308.00600000098 -384357.8945000004, 160338.6187000014 -384395.7374999998, 160341.08029999956 -384474.5047000004, 160296.64299999923 -384488.2002999997, 160292.62840000167 -384544.22009999957, 160243.56850000098 -384580.9782999996, 160221.97260000184 -384634.10280000046, 160181.83029999956 -384661.81599999964, 160173.9877000004 -384749.2090999996, 160062.55139999837 -384802.43319999985, 160072.59899999946 -384844.7625000002, 160042.57169999927 -384898.5965999998, 160002.3051000014 -384919.6509999996, 159996.56289999932 -384946.73039999977, 160040.66789999977 -384979.66390000004, 160066.31560000032 -385026.9232999999, 160034.0450000018 -385078.5784999998, 160112.0234999992 -385166.83380000014, 160144.1110999994 -385180.00739999954, 160210.58779999986 -385151.9205, 160267.43569999933 -385169.0776000004, 160338.26260000095 -385143.01860000007, 160455.6125999987 -385206.2352999998, 160450.60599999875 -385268.1562999999, 160419.65239999816 -385301.5840999996, 160411.2762000002 -385345.02969999984, 160454.126600001 -385623.1891000001, 160650.0025999993 -385703.93560000043, 160708.50180000067 -385676.1034000004, 160730.34310000017 -385631.2988, 160759.81639999896 -385671.7139999997, 160759.98570000008 -385690.8033999996, 160681.62070000172 -385766.06799999997, 160602.2151999995 -385780.07770000026, 160691.7624000013 -385853.0175000001, 160766.7228000015 -386000.70859999955, 160826.996199999 -386014.13570000045, 160861.18360000104 -386041.36510000005, 160852.34209999815 -386069.5011999998, 160810.29780000076 -386088.9269000003, 160708.21020000055 -386057.7348999996, 160695.50979999825 -386140.3331000004, 160670.8396999985 -386171.2034, 160640.51319999993 -386179.0895999996, 160653.2912000008 -386200.0549999997, 160774.96510000154 -386238.10080000013, 160872.77950000018 -386355.73060000036, 160874.1262000017 -386503.0050999997, 160799.87999999896 -386751.8004999999, 160932.6147999987 -386811.72890000045, 161268.22789999843 -387075.6913999999, 161533.33430000022 -387313.42179999966, 162569.3975000009 -388849.3532999996, 162652.1125999987 -389119.091, 160795.9048999995 -388637.7742999997, 160604.90289999917 -388645.6308000004, 160478.86950000003 -388686.5839999998, 160339.47210000083 -388774.6233999999, 159971.9802000001 -389195.52520000003, 159872.25510000065 -389289.7089999998, 159745.87570000067 -389367.5091000004, 159563.66200000048 -389429.9034000002, 158684.57090000063 -389594.1610000003, 158219.692400001 -389816.29679999966, 157533.1350999996 -390180.7254999997, 157426.87810000032 -390286.4308000002, 157350.26330000162 -390416.6842, 157305.3781999983 -390590.4291000003, 157293.7153000012 -390951.15759999957, 157252.88690000027 -391095.5250000004, 157128.06969999894 -391282.9210999999, 157012.17969999835 -391380.02520000003, 156839.20980000123 -391454.18120000046, 156520.06799999997 -391504.87930000015, 156339.4400999993 -391551.8579000002, 156172.60970000178 -391641.0965, 155114.5260999985 -392300.4584999997, 154956.4635999985 -392367.76159999985, 154509.15340000018 -392475.38570000045, 154351.67799999937 -392581.40419999976, 153984.62840000167 -392927.99069999997, 153756.87680000067 -393029.1359000001, 153762.21189999953 -393019.1632000003, 153389.29250000045 -393055.8211000003, 153306.47210000083 -392869.8114, 153261.89350000024 -392643.72449999955, 153191.20100000128 -392504.5610999996, 153199.52580000088 -392424.38769999985, 153305.29740000144 -392281.56259999983, 153355.68239999935 -392050.02830000035, 153317.48440000042 -391878.4371999996, 153260.14449999854 -391751.46970000025, 153254.0887000002 -391647.46300000045, 153272.81720000133 -391506.28029999975, 153258.0454000011 -390954.2265999997, 153083.23200000077 -390961.2988999998, 152478.43820000067 -391139.7405000003, 152297.95949999988 -391337.58609999996, 152062.08999999985 -391393.2117999997, 151722.3836000003 -391650.8764000004, 151652.40159999952 -391714.0310000004, 151536.89079999924 -391873.5440999996, 151455.03240000084 -391908.82210000046, 151131.50890000165 -391952.8492999999, 151003.37799999863 -391936.2039999999, 150863.99340000004 -391842.4996999996, 150757.82239999995 -391794.50260000024, 150342.46330000088 -391721.6595999999, 150220.86789999902 -391721.5389999999, 149886.17379999906 -391762.0499999998, 149814.03810000047 -391727.5515999999, 149767.30209999904 -391685.40110000037, 149448.79309999943 -391358.11400000006, 149362.38489999995 -391321.08210000023, 149245.372299999 -391341.51439999975, 148907.96220000088 -391539.3136999998, 148828.55689999834 -391557.3208999997, 148745.15819999948 -391545.87119999994, 148423.58529999852 -391445.5828999998, 148087.37939999998 -391445.53780000005, 148051.07079999894 -390525.78720000014, 148039.1853 -390507.2312000003, 148053.73589999974 -390417.96549999993, 148042.59820000082 -389860.4023000002, 148857.30950000137 -389839.7340000002, 148850.623399999 -389443.48089999985, 148864.78720000014 -389412.7145999996, 148863.30330000073 -389154.2290000003, 148692.01249999925 -389010.75299999956, 148953.2575000003 -388911.71559999976, 148980.6026000008 -388492.6771999998, 148940.29349999875 -388460.0680999998, 148926.22159999982 -388222.5524000004, 150164.27320000157 -388144.3317, 150158.85330000147 -388160.0758999996, 150356.09800000116 -388152.7846999997, 150366.97679999843 -388075.78610000014, 150345.60700000077 -387035.7659999998, 150294.88859999925 -387011.5565999998, 150284.53319999948 -386975.3278000001, 150345.8957999982 -386898.4550999999, 150343.12150000036 -386541.4182000002, 151956.5188000016 -386516.60419999994, 152002.26900000125 -384932.9354999997, 153601.30299999937 -384875.2059000004, 155208.5421999991 -384840.7899000002, 155296.21620000154 -382833.73060000036, 157072.1042000018 -382815.9307000004, 157059.23779999837 -382250.9265999999, 157527.8594999984 -382312.27139999997, 157694.03170000017 -382435.25, 157764.16519999877 -382452.73759999964, 158087.42929999903 -382440.5390999997, 158173.81269999966 -382448.5144999996, 158333.84200000018 -382505.54470000044, 158457.64299999923 -382472.43010000046, 158645.91010000184 -382513.1771999998, 158855.1700000018 -382482.6043999996, 159006.34580000117 -382401.3605000004, 159183.98800000176 -382367.8057000004, 159273.52739999816 -382322.6518000001, 159461.87460000068 -382297.6645999998, 159681.6286999993 -382194.5036000004))"
